"_raw","_time",action,app,bunit,bytes,"bytes_in","bytes_out",category,"change_type",city,cookie,country,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dest,"dest_asset_id","dest_asset_tag","dest_bunit","dest_category","dest_city","dest_country","dest_dns","dest_ip","dest_is_expected","dest_lat","dest_long","dest_mac","dest_nt_host","dest_owner","dest_pci_domain","dest_port","dest_priority","dest_requires_av","dest_service","dest_should_timesync","dest_should_update",dns,duration,enabled,eventtype,"form_data",host,"http_comment","http_content_length","http_content_type","http_method","http_referrer","http_user_agent","ids_type",index,ip,"is_expected",lat,linecount,long,mac,"nt_host",object,"object_category",owner,"pci_domain",priority,product,protocol,"protocol_name",punct,range,"requires_av",server,severity,"should_timesync","should_update",site,source,sourcetype,"splunk_server","splunk_server_group",src,"src_asset_id","src_asset_tag","src_bunit","src_category","src_city","src_country","src_dns","src_ip","src_is_expected","src_lat","src_long","src_mac","src_nt_host","src_owner","src_pci_domain","src_port","src_priority","src_requires_av","src_service","src_should_timesync","src_should_update",status,"status_description",tag,"tag::action","tag::app","tag::dest_requires_av","tag::dest_should_timesync","tag::dest_should_update","tag::eventtype","tag::is_expected","tag::requires_av","tag::should_timesync","tag::should_update","tag::sourcetype","tag::user_category","tag::user_identity_tag","tag::user_watchlist","threat_intel_source","time_taken",timeendpos,timestamp,timestartpos,transport,"uri_path","uri_query",url,user,"user_bunit","user_category","user_email","user_endDate","user_first","user_identity","user_identity_tag","user_last","user_managedBy","user_nick","user_phone","user_phone2","user_prefix","user_priority","user_startDate","user_suffix","user_type","user_watchlist","user_work_city","user_work_country","user_work_lat","user_work_long",vendor,"vendor_product"
"{""timestamp"":""2020-04-29T13:46:44"",""dest_ip"":""94.27.34.138"",""src_port"":""31793"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""28.161.34.21"",""uri_path"":"""",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""cemi.socionet.ru"",""http_user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:46:44.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"94.27.34.138",,,,,,,,"94.27.34.138",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"cemi.socionet.ru","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"28.161.34.21",,,,,,,,"28.161.34.21",false,,,"00:50:56:94:3A:AF",,,untrust,31793,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:46:44",,tcp,"","c=900002774","http://cemi.socionet.ru",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:46:37"",""dest_ip"":""253.197.201.224"",""src_port"":""48843"",""dest_port"":80,""src_mac"":""00:50:56:92:3D:AE"",""dest_mac"":""00:1B:17:00:01:30"",""bytes_in"":148,""bytes_out"":300,""bytes"":448,""time_taken"":89537,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 302 Found"",""status"":302,""src_ip"":""10.141.2.170"",""uri_path"":""/"",""uri_query"":""list=ghlzqtqxnzctvvajwwag"",""form_data"":""list=ghlzqtqxnzctvvajwwag"",""site"":""list.iblocklist.com"",""http_user_agent"":""Python-urllib/2.7"",""http_content_type"":""text/plain"",""http_content_length"":0,""server"":""Apache/2.2.22 (Ubuntu)""}
","2020-04-29T13:46:37.000+0000",,http,,448,148,300,,,,,,,,,,,,,,"253.197.201.224",,,,,,,,"253.197.201.224",false,,,"00:1B:17:00:01:30",,,untrust,80,,false,,false,false,,89537,,"stream_network_traffic stream_web","list=ghlzqtqxnzctvvajwwag","127.0.0.1","HTTP/1.1 302 Found",0,"text/plain",GET,,"Python-urllib/2.7",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"Apache/2.2.22 (Ubuntu)",,,,"list.iblocklist.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"10.141.2.170",,,,,,,,"10.141.2.170",false,,,"00:50:56:92:3D:AE",,,untrust,48843,,false,,false,false,302,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,89537,,"none
2020-04-29T13:46:37",,tcp,"/","list=ghlzqtqxnzctvvajwwag","http://list.iblocklist.com/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:46:36"",""dest_ip"":""89.25.94.89"",""src_port"":""42207"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""104.126.195.115"",""uri_path"":""/its/webDtParentPaths.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""bietas.ub.uni-bielefeld.de"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:46:36.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"89.25.94.89",,,,,,,,"89.25.94.89",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"bietas.ub.uni-bielefeld.de","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"104.126.195.115",,,,,,,,"104.126.195.115",false,,,"00:50:56:94:3A:AF",,,untrust,42207,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:46:36",,tcp,"/its/webDtParentPaths.htm","c=900002774","http://bietas.ub.uni-bielefeld.de/its/webDtParentPaths.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:46:35"",""dest_ip"":""163.187.32.158"",""src_port"":""24090"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""91.252.246.248"",""uri_path"":""/~kozdron/Teaching/Regina/revised_lecture1.pdf"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""collected.jcu.edu"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:46:35.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"163.187.32.158",,,,,,,,"163.187.32.158",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"collected.jcu.edu","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"91.252.246.248",,,,,,,,"91.252.246.248",false,,,"00:50:56:94:3A:AF",,,untrust,24090,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:46:35",,tcp,"/~kozdron/Teaching/Regina/revised_lecture1.pdf","c=900002774","http://collected.jcu.edu/~kozdron/Teaching/Regina/revised_lecture1.pdf",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:46:33"",""dest_ip"":""74.55.41.143"",""src_port"":""29232"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""253.179.186.28"",""uri_path"":""/~kozdron/Teaching/Regina/revised_lecture1.pdf"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""Indeed.com"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:46:33.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"74.55.41.143",,,,,,,,"74.55.41.143",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"Indeed.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"253.179.186.28",,,,,,,,"253.179.186.28",false,,,"00:50:56:94:3A:AF",,,untrust,29232,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:46:33",,tcp,"/~kozdron/Teaching/Regina/revised_lecture1.pdf","c=900002774","http://Indeed.com/~kozdron/Teaching/Regina/revised_lecture1.pdf",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:46:32"",""dest_ip"":""176.217.89.113"",""src_port"":""63743"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":1000,""bytes_out"":87879,""bytes"":87979,""time_taken"":204997,""transport"":""tcp"",""http_method"":""PUT"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""143.28.73.200"",""uri_path"":""/restful-uri-design/"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""Simplyhired.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""wohler"" }
","2020-04-29T13:46:32.000+0000",allowed,http,,87979,1000,87879,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"176.217.89.113",,,,,,,,"176.217.89.113",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",PUT,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"Simplyhired.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"143.28.73.200",,,,,,,,"143.28.73.200",false,,,"00:50:56:94:3A:AF",,,untrust,63743,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:46:32",,tcp,"/restful-uri-design/","c=900002774","http://Simplyhired.com/restful-uri-design/",wohler,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-04-29T13:46:20"",""dest_ip"":""168.204.30.89"",""src_port"":""28410"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""210.136.168.41"",""uri_path"":""/startsession"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""oaicat.oclc.org"",""http_user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:46:20.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"168.204.30.89",,,,,,,,"168.204.30.89",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"oaicat.oclc.org","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"210.136.168.41",,,,,,,,"210.136.168.41",false,,,"00:50:56:94:3A:AF",,,untrust,28410,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:46:20",,tcp,"/startsession","c=900002774","http://oaicat.oclc.org/startsession",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:46:17"",""dest_ip"":""223.113.42.234"",""src_port"":""30825"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":8765,""bytes_out"":3000,""bytes"":11765,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""171.192.184.51"",""uri_path"":""/~kozdron/Teaching/Regina/revised_lecture1.pdf"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.intragalactiva.com"",""http_user_agent"":""msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""aseykoski"" }
","2020-04-29T13:46:17.000+0000",allowed,http,,11765,8765,3000,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"223.113.42.234",,,,,,,,"223.113.42.234",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",POST,,"msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.intragalactiva.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"171.192.184.51",,,,,,,,"171.192.184.51",false,,,"00:50:56:94:3A:AF",,,untrust,30825,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:46:17",,tcp,"/~kozdron/Teaching/Regina/revised_lecture1.pdf","c=900002774","http://www.intragalactiva.com/~kozdron/Teaching/Regina/revised_lecture1.pdf",aseykoski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-04-29T13:46:11    "",""dest_ip"":""205.164.240.155"",""src_port"":37437,""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""105.8.3.196"",""uri_path"":""/its/webDtParentPaths.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.ucm.es"",""http_user_agent"":""Mozilla/5.0 (X11; U; Linux i686; fr-fr) AppleWebKit/525.1+ (KHTML, like Gecko, Safari/525.1+) midori/1.19"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:46:11.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,46,april,11,wednesday,2020,local,"205.164.240.155",,,,,,,,"205.164.240.155",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","prd-p-vlsz2bsdkqf8","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (X11; U; Linux i686; fr-fr) AppleWebKit/525.1+ (KHTML, like Gecko, Safari/525.1+) midori/1.19",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.ucm.es","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"105.8.3.196",,,,,,,,"105.8.3.196",false,,,"00:50:56:94:3A:AF",,,untrust,37437,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,37,"2020-04-29T13:46:11    ",14,tcp,"/its/webDtParentPaths.htm","c=900002774","http://www.ucm.es/its/webDtParentPaths.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:45:59    "",""dest_ip"":""39.227.224.217"",""src_port"":61185,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""188.160.154.155"",""uri_path"":""/help/articles/how-do-i-set-up-a-webpage.html"",""site"":""generic.eprints.org"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:45:59.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,45,april,59,wednesday,2020,local,"39.227.224.217",,,,,,,,"39.227.224.217",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-vlsz2bsdkqf8","HTTP/1.1 200 OK",,"application/json",POST,,"Python-httplib2/0.7.0 (gzip)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"generic.eprints.org","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"188.160.154.155",,,,,,,,"188.160.154.155",false,,,"00:50:56:93:3C:AA",,,untrust,61185,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-04-29T13:45:59    ",14,tcp,"/help/articles/how-do-i-set-up-a-webpage.html",,"http://generic.eprints.org:9080/help/articles/how-do-i-set-up-a-webpage.html",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:45:54"",""dest_ip"":""226.213.201.132"",""src_port"":""28509"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""60.185.235.6"",""uri_path"":""/cd/E19798-01/821-1841/ginpw/"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""Indeed.com"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:45:54.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"226.213.201.132",,,,,,,,"226.213.201.132",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"Indeed.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"60.185.235.6",,,,,,,,"60.185.235.6",false,,,"00:50:56:94:3A:AF",,,untrust,28509,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:45:54",,tcp,"/cd/E19798-01/821-1841/ginpw/","c=900002774","http://Indeed.com/cd/E19798-01/821-1841/ginpw/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:45:50"",""dest_ip"":""97.33.82.199"",""src_port"":""47226"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""79.119.246.16"",""uri_path"":""/wiki/Uniform_resource_identifier"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""ournals.hipatiapress.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:45:50.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"97.33.82.199",,,,,,,,"97.33.82.199",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"ournals.hipatiapress.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"79.119.246.16",,,,,,,,"79.119.246.16",false,,,"00:50:56:94:3A:AF",,,untrust,47226,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:45:50",,tcp,"/wiki/Uniform_resource_identifier","c=900002774","http://ournals.hipatiapress.com/wiki/Uniform_resource_identifier",,,,,,,,,,,,,,,,,,,,,,,,,
